"ID","Region","File_Path","biomass|b","abundance","spawning biomass|sb","spawning stock biomass|ssb","mature biomass","spawners","effective spawning output","unfished","virgin","initial equilibrium","unfished equilibrium","recruitment","recruits","recruit","age 0 fish","age 1 fish","catch","harvest","total removals","catch per unit effort|cpue","catch rate","index of abundance","catch per effort","fishing success","landings","retained catch","spawner per recruit|spr","spawning potential ratio","maximum sustainable yield|msy","instantaneous total mortality rate|z","fishing mortality|f","instantaneous fishing mortality rate","harvest rate","exploitation rate","finite fishing mortality","apical f","fishing mortality at maximum sustainable yield|fmsy","mass","length composition","length frequency","length observation","size frequency","size composition","age composition","age frequency","age observation","projection","sex","gender","plus group"
"68","NOAA-AFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-AFSC/sablefish.pdf",0.08,0.03,0.03,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"69","NOAA-AFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-AFSC/SAFE_snow.pdf",0.3,0.01,0,0,0.02,0,0,0,0,0,0,0.03,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0,0.03,0,0,0.01,0,0.62,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0.03,0,0
"70","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2020_FLD_GMGB_RPT.pdf",0.18,0,0.02,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0.13,0,0,0,0,0,0,0,0.03,0,0,0,0.06,0,0.64,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2020_FLW_GM_RPT_Update_report_08_26_095440 (1).pdf",0.22,0.03,0.02,0.02,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.13,0,0.02,0,0,0,0,0,0.05,0,0,0,0.01,0,1.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2020_Herring_Unit_Report.pdf",0.1,0.02,0.05,0.08,0,0,0,0,0,0,0,0.11,0.03,0,0,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0
"73","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2020_HKR_SNEMA_RPT.pdf",0.18,0,0.02,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0.09,0,0,0,0,0,0,0,0.04,0,0,0,0.05,0,0.67,0,0,0.06,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2020_HKS_GM_RPT.pdf",0.15,0.01,0.02,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0.14,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0.72,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2020_scallop_unit_maindoc_rev.pdf",0.31,0.03,0.07,0.08,0,0,0,0,0,0,0,0.05,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0.13,0,0.48,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2021_COD_GB_REPORT_ver3.pdf",0.18,0,0.02,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.57,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2021_scup_MTA_report.pdf",0.26,0.03,0.08,0.14,0,0,0,0,0,0,0,0.08,0,0.01,0,0,0.1,0,0,0.01,0,0,0,0,0.07,0,0,0,0.11,0,0.53,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"78","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/2021_summer_flounder_MTA_report.pdf",0.33,0.01,0.13,0.18,0,0,0,0,0,0,0,0.1,0,0.03,0,0,0.09,0,0,0,0,0,0,0,0.06,0,0,0,0.11,0,0.55,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0,0
"79","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/4d_SkateAssessmentUpdate_July_2020.pdf",0.18,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0.05,0,0.5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/Bluefish_2021_Assesssment_Update_v4.pdf",0.22,0.01,0.11,0.16,0,0,0,0,0,0,0,0.12,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0.09,0,0,0,0.11,0,0.42,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"81","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/crd0609a.pdf",0.12,0.02,0.02,0.03,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0,0,0,0.01,0.01,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/Georges_Bank_Winter_Flounder_Update_2020_09_18_111359.pdf",0.21,0.03,0.1,0.13,0,0,0,0,0,0,0,0.03,0.02,0,0,0.03,0.11,0.01,0,0,0,0,0,0,0.03,0,0,0,0.03,0,0.79,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0
"83","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/Golden_Tile_Assessment_MT2021_2.pdf",0.2,0.02,0.12,0.17,0,0,0,0,0,0,0,0.07,0,0.01,0,0,0.06,0,0,0.1,0,0.01,0,0,0.14,0,0,0,0.14,0,0.54,0,0,0,0,0,0.07,0,0,0.02,0,0,0.02,0,0,0,0.01,0,0,0
"84","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/noaa_24818_DS1.pdf",0.19,0.02,0,0.02,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0.13,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.55,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","NOAA-NEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NEFSC/TSR_EGB_Haddock_2021_meeting_draft.pdf",0.16,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.07,0,0,0,0,0,0,0,0.03,0,0,0,0,0.02,0.32,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"86","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/2011Dick3.pdf",0.03,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0.06,0.01,0,0.01,0,0,0,0,0.03,0,0.01,0,0.02,0,0.31,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
"87","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/agenda-item-h-5-attachment-9-2.pdf",0.08,0.03,0.01,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0.03,0,0.01,0,0.01,0.01,0.48,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"88","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/Blue-Deacon_Assessment_2017_Final.pdf",0.04,0.02,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.06,0.01,0,0.02,0,0,0,0,0.03,0,0.01,0,0.01,0.01,0.47,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"89","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/c-6-attachment-1-full-assessment-electronic-only-status-of-lingcod-ophiodon-elongatus-along-the-northern-u-s-west-coast-in-2021.pdf",0.04,0.01,0.02,0.01,0,0,0,0.02,0,0,0,0.01,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0.05,0,0.01,0,0.01,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"90","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/Cabezon-2019_FINAL.pdf",0.08,0.01,0.03,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0.06,0.01,0,0.01,0,0,0,0,0.02,0,0.02,0,0.01,0,0.39,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"91","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/California Scorpionfish.pdf",0.04,0.02,0.02,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0.08,0.01,0,0.01,0,0.01,0,0,0.01,0.01,0.01,0,0,0.01,0.46,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0
"92","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/dover_sole_december_2021_final.pdf",0.08,0.02,0.04,0,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0.02,0.01,0,0,0,0.01,0,0,0.03,0,0.01,0,0.01,0,0.49,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0.02,0,0
"93","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/g-5-attachment-3-draft-full-assessment-of-status-of-the-pacific-spiny-dogfish-shark-resource-off-the-continental-u-s-pacific-coast-in-2021-electronic-only.pdf",0.02,0.01,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0.08,0.01,0,0,0,0,0,0,0.05,0,0.02,0,0.01,0,0.64,0,0,0.01,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
"94","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/Gopher_BlackandYellow_Assessment_2019-1.pdf",0.04,0.02,0,0,0,0,0,0.01,0,0,0,0.04,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0,0.04,0,0.01,0,0,0,0.54,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
"95","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/hake-assessment-post-srg-final_20210303.pdf",0.09,0.01,0.05,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0.01,0,0.01,0,0.01,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/Longnose skate 2019_FINAL.pdf",0.07,0.01,0.03,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0.07,0,0.02,0,0.01,0,0.52,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
"97","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/PacificOceanPerch2017_Assessment_Final.pdf",0.03,0.02,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0.04,0.01,0,0.01,0,0.01,0,0,0.03,0,0.01,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"98","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/sablefish_20191022.pdf",0.07,0.02,0.02,0,0,0,0,0.01,0,0,0,0.08,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0.02,0,0.01,0,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/WidowAssessment2015.pdf",0.03,0,0.02,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0.05,0,0.01,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/Yelloweye rockfish 2017.pdf",0.04,0.02,0,0,0,0,0,0.01,0,0,0,0.03,0.01,0,0,0,0.07,0,0,0.01,0,0,0,0,0.02,0,0.02,0,0.01,0,0.5,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0
"101","NOAA-NWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-NWFSC/Yellowtail rockfish 2017.pdf",0.04,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.05,0.01,0,0.01,0,0,0,0,0.02,0,0.01,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/NMFS-PIFSC-60.pdf",0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.09,0,0,0.01,0.45,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"103","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/noaa_17252_DS1.pdf",0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.03,0,0.08,0,0,0,0,0,0,0,0,0.07,0,0.5,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/noaa_20062_DS1.pdf",0.11,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.11,0.01,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"105","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/noaa_21164_DS1.pdf",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.08,0,0.07,0,0,0,0,0,0,0,0,0.19,0,0.56,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"106","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/SA-WP-06-[SP-alb-assessment] Rev 1.pdf",0.12,0,0.07,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.05,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0.01,0.65,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0
"107","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/SC14-SA-WP-08 Silky shark stock assessment (1).pdf",0.05,0.02,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.1,0,0,0.1,0.02,0,0,0,0,0,0,0,0.01,0.01,0.48,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0
"108","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/SC15-SA-WP-05 SKJ-Assessment REV2 (1).pdf",0.15,0.01,0.09,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0.71,0,0,0,0,0,0.02,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0
"109","NOAA-PIFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-PIFSC/SC15-SA-WP-06 Oceanic whitetip shark_assessment.pdf",0.08,0.01,0.06,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.12,0,0,0.03,0,0,0,0,0,0,0,0,0.05,0,0.62,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/05.-Traditional-Interim-assessment-report-RS-002-1.pdf",0.02,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/08b.-SEDAR61_2021IA_Final.pdf",0.01,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.04,0,0,0,0.05,0,0,0.03,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"112","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/2019_WHM_SA_ENG.pdf",0.08,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0.01,0,0,0,0.09,0.01,0.56,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0
"113","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/2020_ALB_ENG.pdf",0.3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.09,0,0,0,0,0,0,0,0,0.07,0.03,0.44,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/2021_WBFT_SA_ENG.pdf",0.12,0.02,0.03,0.03,0,0,0,0.01,0,0.01,0,0.07,0,0,0,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.37,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0
"115","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/Atl_Blacknose_SAR.pdf",0.07,0.03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0.02,0,0,0,0.04,0,0.56,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"116","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/B-8a-Gray_triggerfish_interim_9102020.pdf",0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.03,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"117","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/Dusky_update_report_2016.pdf",0.05,0.04,0,0,0,0,0,0.01,0.02,0,0.01,0.03,0,0.01,0,0,0.03,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.07,0,0.64,0,0,0,0,0.01,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"118","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/KGM_GOM_SA_08282020_final-revision_3.pdf",0.15,0.02,0.04,0.08,0,0,0,0.01,0.02,0,0,0.04,0,0,0,0,0.03,0.01,0,0.01,0,0.01,0,0,0.09,0.02,0,0,0.01,0,0.73,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0
"119","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S23_SAR_complete_and_final.pdf",0.08,0.02,0.02,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0.05,0,0.07,0,0.01,0.01,0.7,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"120","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S28UpdateSAR_V2.pdf",0.09,0.01,0.03,0.05,0,0,0,0,0.02,0,0,0.04,0.01,0,0,0,0.01,0.01,0,0.02,0,0,0,0,0.06,0,0.01,0,0,0,0.68,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0
"121","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S34_ATSH_SAR.pdf",0.03,0.03,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.04,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0.07,0,0.44,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.03,0,0,0
"122","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S51_FINAL_SAR_0.pdf",0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0.06,0,0,0,0.01,0.01,0.69,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0
"123","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S52_Final_SAR_v2.pdf",0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0.01,0.02,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"124","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S57_Final_SAR.pdf",0.05,0.02,0.01,0,0,0,0,0.01,0.01,0,0,0.01,0,0,0,0,0.02,0.01,0,0.01,0,0,0,0,0.07,0,0.01,0,0.02,0.02,0.47,0,0,0,0,0,0.01,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0
"125","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S64_SAR_FINAL.pdf",0.06,0.01,0.01,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.01,0,0.01,0,0,0,0,0.05,0,0.01,0,0.01,0.01,0.43,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"126","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S67_Final_SAR.pdf",0.06,0.01,0.03,0.04,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0.03,0.01,0,0.03,0,0,0,0,0.04,0,0.01,0,0.02,0.01,0.58,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0
"127","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/S72_SAR_FINAL.pdf",0.13,0.01,0.06,0.06,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0.01,0.01,0,0.02,0,0,0,0,0.04,0,0,0,0.01,0.02,0.77,0,0,0.01,0,0,0.01,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0
"128","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/SA BSB 2018.pdf",0.12,0.02,0.03,0.02,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0.05,0,0,0,0.08,0,0.43,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0
"129","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/SEDAR_60_SA_Red_Porgy_SAR_4.9.2020.pdf",0.14,0.02,0.04,0.03,0,0,0,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0.06,0,0,0,0.09,0,0.45,0,0,0,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0
"130","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/SEDAR65_FullSAR_12.8.2020_V3.pdf",0.04,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0.02,0,0,0,0.05,0.01,0.43,0,0,0,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0.02,0.01,0,0
"131","NOAA-SEFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SEFSC/SMA_ASS_ENG.pdf",0.12,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.12,0.01,0,0.06,0,0,0,0,0.01,0,0,0,0.22,0.01,0.46,0,0.01,0,0,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"132","NOAA-SWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SWFSC/agenda-item-d-3.pdf",0.11,0.02,0.02,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0.02,0,0.01,0,0,0.01,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0
"133","NOAA-SWFSC","C:/Users/bai.li/Documents/GitHub/fishdictionary/StockAssessment/NOAA-SWFSC/SAC-11-07-MTG_Yellowfin tuna benchmark assessment 2019.pdf",0.06,0.05,0.03,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0.05,0,0,0.01,0,0.02,0,0,0,0.01,0,0,0.03,0,0.58,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0
